Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
CDTTW,Conduit Pharmaceuticals Inc. Warrant,0.07,-0.0005,-0.00709,5096964.0,United States,2022.0,15025,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
CDZIP,Cadiz Inc. Depositary Shares,14.46,-0.04,-0.00276,964638096.0,United States,,13828,Utilities,Water Supply,Blank,0.0,,Not Found,0.0
CEADW,CEA Industries Inc. Warrant,0.011,0.0,0.0,88840.0,United States,,1,Industrials,Industrial Machinery/Components,Blank,0.0,,Not Found,0.0
CELUW,Celularity Inc. Warrant,0.0375,0.0025,0.07143,8115234.0,United States,2019.0,4590,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
CERO,CERo Therapeutics Holdings Inc. Common Stock,2.955,0.035,0.01199,33198190.0,United States,2021.0,1032,,,Blank,0.0,,Not Found,0.0
CETUU,Cetus Capital Acquisition Corp. Unit,10.6,-0.25,-0.02304,0.0,Taiwan,2023.0,750,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CFFSW,CF Acquisition Corp. VII Warrant,0.0722,-0.0028,-0.03733,0.0,United States,2022.0,19300,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CFG^D,Citizens Financial Group Inc. Depositary Shares each representing a 1/40th Interest in a Share of 6.350% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,25.2,0.03,0.00119,,United States,,71854,,,Blank,0.0,,Not Found,0.0
CFG^E,Citizens Financial Group Inc. Depositary Shares Each Representing 1/40th Interest in a Share of 5.000% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series E,21.29,0.27,0.01284,,United States,,98629,,,Blank,0.0,,Not Found,0.0
CFR^B,Cullen/Frost Bankers Inc. Depositary Shares each representing a 1/40th ownership interest in a share of 4.450% non-cumulative perpetual preferred stock Series B,19.41,0.01,0.00052,,United States,,8961,,,Blank,0.0,,Not Found,0.0
CGABL,The Carlyle Group Inc. 4.625% Subordinated Notes due 2061,19.74,0.59,0.03081,7148125228.0,United States,,93254,Finance,Investment Managers,Blank,0.0,,Not Found,0.0
CGBDL,Carlyle Secured Lending Inc. 8.20% Notes due 2028,25.84,-0.19,-0.0073,1312541275.0,United States,,13057,,,Blank,0.0,,Not Found,0.0
CHKEL,Chesapeake Energy Corporation Class C Warrants,66.14,1.36,0.02099,8650766088.0,United States,,1537,Energy,Oil & Gas Production,Blank,0.0,,Not Found,0.0
CHKEW,Chesapeake Energy Corporation Class A Warrants,74.38,0.0,0.0,9728514993.0,United States,,104,Energy,Oil & Gas Production,Blank,0.0,,Not Found,0.0
CHKEZ,Chesapeake Energy Corporation Class B Warrants,68.75,0.0,0.0,8992140438.0,United States,,87,Energy,Oil & Gas Production,Blank,0.0,,Not Found,0.0
CHMI^A,Cherry Hill Mortgage Investment Corporation 8.20% Series A Cumulative Redeemable Preferred Stock,22.78,-0.22,-0.00957,,,,4246,,,Blank,0.0,,Not Found,0.0
CHMI^B,Cherry Hill Mortgage Investment Corporation 8.250% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,24.21,-0.09,-0.0037,,,,1679,,,Blank,0.0,,Not Found,0.0
CHSCL,CHS Inc Class B Cumulative Redeemable Preferred Stock Series 4,26.15,0.0,0.0,320912878.0,United States,,51233,Industrials,Farming/Seeds/Milling,Blank,0.0,,Not Found,0.0
CHSCM,CHS Inc Class B Reset Rate Cumulative Redeemable Preferred Stock Series 3,25.65,0.16,0.00628,314776877.0,United States,,52608,Industrials,Farming/Seeds/Milling,Blank,0.0,,Not Found,0.0
CHSCN,CHS Inc Preferred Class B Series 2 Reset Rate,26.39,0.2317,0.00886,323858159.0,United States,,36001,Industrials,Farming/Seeds/Milling,Blank,0.0,,Not Found,0.0
CHSCO,CHS Inc. Class B Cumulative Redeemable Preferred Stock,26.82,-0.1556,-0.00577,329135120.0,United States,,37685,Industrials,Farming/Seeds/Milling,Blank,0.0,,Not Found,0.0
CHSCP,CHS Inc. 8%  Cumulative Redeemable Preferred Stock,31.94,0.44,0.01397,391967776.0,United States,,29868,Industrials,Farming/Seeds/Milling,Blank,0.0,,Not Found,0.0
CIM^A,Chimera Investment Corporation 8.00% Series A Cumulative Redeemable Preferred Stock,20.99,-0.77,-0.03539,,United States,,21713,,,Blank,0.0,,Not Found,0.0
CIM^B,Chimera Investment Corporation 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,24.0,-0.55,-0.0224,,United States,,72279,,,Blank,0.0,,Not Found,0.0
CIM^C,Chimera Investment Corporation 7.75% Series C Fixed-to-Floating Rate  Cumulative Redeemable  Preferred Stock,20.78,-0.59,-0.02761,,United States,,42722,,,Blank,0.0,,Not Found,0.0
CIM^D,Chimera Investment Corporation 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,23.8,-0.6167,-0.02526,,United States,,46195,,,Blank,0.0,,Not Found,0.0
CINGW,Cingulate Inc. Warrants,0.02,0.006,0.42857,18740.0,United States,2021.0,181379,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
CIO^A,City Office REIT Inc. 6.625% Series A Cumulative Redeemable Preferred Stock,17.0,-0.25,-0.01449,,Canada,,10200,,,Blank,0.0,,Not Found,0.0
CLBR,Colombier Acquisition Corp. II Class A Ordinary Shares,10.19,-0.03,-0.00294,0.0,,2024.0,22555,,,Blank,0.0,,Not Found,0.0
CLBTW,Cellebrite DI Ltd. Warrants,2.68,-0.05,-0.01832,521769034.0,Israel,,19311,Technology,Computer Software: Prepackaged Software,Blank,0.0,,Not Found,0.0
CLDT^A,Chatham Lodging Trust (REIT) 6.625% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,21.56,-0.54,-0.02443,,United States,,17457,,,Blank,0.0,,Not Found,0.0
CLNNW,Clene Inc. Warrant,0.062,0.0083,0.15456,7961768.0,United States,,194,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
CLVRW,Clever Leaves Holdings Inc. Warrant,0.0385,-0.0025,-0.06098,67188.0,Colombia,,19817,Health Care,Pharmaceuticals and Biotechnology,Blank,0.0,,Not Found,0.0
CLVT^A,Clarivate Plc 5.25% Series A Mandatory Convertible Preferred Shares,28.94,0.43,0.01508,,United Kingdom,,96103,,,Blank,0.0,,Not Found,0.0
CMAXW,CareMax Inc. Warrant,0.03,0.005,0.2,112341.0,United States,2020.0,40515,Technology,Computer Software: Prepackaged Software,Blank,0.0,,Not Found,0.0
CMCAW,Capitalworks Emerging Markets Acquisition Corp Warrant,0.0211,0.0,0.0,0.0,United States,2022.0,1,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CMPOW,CompoSecure Inc. Warrant,0.35,-0.0175,-0.04762,27760334.0,United States,2020.0,6026,Finance,Finance: Consumer Services,Blank,0.0,,Not Found,0.0
CMRE^B,Costamare Inc. Perpetual Preferred Stock Series B (Marshall Islands),25.5,0.185,0.00731,,Greece,,857,,,Blank,0.0,,Not Found,0.0
CMRE^C,Costamare Inc. Perpetual Preferred Series C (Marshall Islands),25.43,-0.31,-0.01204,,Greece,,2979,,,Blank,0.0,,Not Found,0.0
CMRE^D,Costamare Inc. 8.75% Series D Cumulative Redeemable Perpetual Preferred Stock,25.86,0.07,0.00271,,Greece,,952,,,Blank,0.0,,Not Found,0.0
CMRE^E,Costamare Inc. 8.875% Series E Cumulative Redeemable Perpetual Preferred Stock par value $0.0001,26.3,-0.07,-0.00265,,Greece,,4600,,,Blank,0.0,,Not Found,0.0
CMS^B,CMS Energy Corporation Preferred Stock,81.0,1.0,0.0125,,United States,,203,,,Blank,0.0,,Not Found,0.0
CMS^C,CMS Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 4.200% Cumulative Redeemable Perpetual Preferred Stock Series C,19.95,-0.3,-0.01481,,United States,,12649,,,Blank,0.0,,Not Found,0.0
CMSA,CMS Energy Corporation 5.625% Junior Subordinated Notes due 2078,24.64,0.03,0.00122,7255090797.0,United States,2018.0,16418,Utilities,Power Generation,Blank,0.0,,Not Found,0.0
CMSC,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2078,25.15,0.28,0.01126,7405257043.0,United States,2018.0,94690,Utilities,Power Generation,Blank,0.0,,Not Found,0.0
CMSD,CMS Energy Corporation 5.875% Junior Subordinated Notes due 2079,24.73,0.04,0.00162,7281590723.0,United States,2019.0,81107,Utilities,Power Generation,Blank,0.0,,Not Found,0.0
CNFRZ,Conifer Holdings Inc. 9.75% Senior Unsecured Notes due 2028,17.95,3.16,0.21366,219400714.0,United States,,1100,,,Blank,0.0,,Not Found,0.0
CNGLU,Canna-Global Acquisition Corp Unit,10.85,0.07,0.00649,0.0,United States,2021.0,512,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CNGLW,Canna-Global Acquisition Corp Warrant,0.0248,0.0048,0.24,0.0,United States,2022.0,22691,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CNO^A,CNO Financial Group Inc. 5.125% Subordinated Debentures due 2060,17.19,-0.3518,-0.02005,,United States,,3570,,,Blank,0.0,,Not Found,0.0
CNOBP,ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,19.1,0.09,0.00473,733517221.0,United States,,27017,Finance,Major Banks,Blank,0.0,,Not Found,0.0
COCHW,Envoy Medical Inc Warrant,0.12,0.0518,0.75953,2345998.0,United States,2021.0,865265,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CODI^A,Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings,24.8,-0.32,-0.01274,,United States,,7496,,,Blank,0.0,,Not Found,0.0
CODI^B,Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings,25.75,0.64,0.02549,,United States,,41746,,,Blank,0.0,,Not Found,0.0
CODI^C,Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares,25.15,-0.1426,-0.00564,,United States,,4632,,,Blank,0.0,,Not Found,0.0
COEPW,Coeptis Therapeutics Holdings Inc. Warrants,0.0498,0.0098,0.245,1698580.0,United States,2020.0,1715,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Blank,0.0,,Not Found,0.0
COF^I,Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series I of the Issuer,20.56,0.72,0.03629,,United States,,334881,,,Blank,0.0,,Not Found,0.0
COF^J,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock Series J,19.84,0.61,0.03172,,United States,,292365,,,Blank,0.0,,Not Found,0.0
COF^K,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series K,19.8,0.76,0.03992,,United States,,103653,,,Blank,0.0,,Not Found,0.0
COF^L,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series L,18.13,0.35,0.01969,,United States,,100395,,,Blank,0.0,,Not Found,0.0
COF^N,Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series N,17.88,0.32,0.01822,,United States,,53514,,,Blank,0.0,,Not Found,0.0
CONXU,CONX Corp. Unit,10.6,0.0,0.0,0.0,United States,2020.0,1527,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CONXW,CONX Corp. Warrant,0.1166,-0.0334,-0.22267,0.0,United States,2020.0,110,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
COOLU,Corner Growth Acquisition Corp. Unit,10.85,-0.13,-0.01184,0.0,United States,2020.0,130,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
COOLW,Corner Growth Acquisition Corp. Warrant,0.1101,0.0099,0.0988,0.0,United States,2021.0,7339,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CORZW,Core Scientific Inc. Tranche 1 Warrants,1.87,0.09,0.05056,0.0,United States,,454200,,,Blank,0.0,,Not Found,0.0
CORZZ,Core Scientific Inc. Tranche 2 Warrants,2.88,0.04,0.01408,1111742214.0,United States,,387487,,,Blank,0.0,,Not Found,0.0
CPTNW,Cepton Inc. Warrant,0.0105,0.0004,0.0396,166393.0,United States,2021.0,5100,Industrials,Industrial Machinery/Components,Blank,0.0,,Not Found,0.0
CRESW,Cresud S.A.C.I.F. y A. Warrant,0.5,0.0,0.0,299651320.0,Argentina,,1925,Finance,Real Estate,Blank,0.0,,Not Found,0.0
CREVW,Carbon Revolution Public Limited Company Warrant,0.0506,-0.0143,-0.22034,94884.0,Ireland,,14683,,,Blank,0.0,,Not Found,0.0
CRGOW,Freightos Limited Warrants,0.1475,-0.001,-0.00673,6997400.0,Israel,,100,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CRML,Critical Metals Corp. Ordinary Shares,12.38,-3.12,-0.20129,0.0,British Virgin Islands,,7152,,,Blank,0.0,,Not Found,0.0
CRMLW,Critical Metals Corp. Warrants,0.099,-0.0196,-0.16526,0.0,British Virgin Islands,,34492,,,Blank,0.0,,Not Found,0.0
CSLMR,CSLM Acquisition Corp. Right,0.151,-0.0001,-0.00066,0.0,United States,2022.0,700,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CSLMW,CSLM Acquisition Corp. Warrant,0.1,0.011,0.1236,0.0,United States,2022.0,95644,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CSLRW,Complete Solaria Inc. Warrants,0.0352,0.0052,0.17333,1519816.0,United States,,400,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CSR^C,D/B/A Centerspace 6.625% Series C ,24.15,-0.195,-0.00801,,United States,,12766,,,Blank,0.0,,Not Found,0.0
CSSEL,Chicken Soup for the Soul Entertainment Inc. Warrant,0.0072,-0.0015,-0.17241,231954.0,United States,,30121,Consumer Discretionary,Movies/Entertainment,Blank,0.0,,Not Found,0.0
CSSEN,Chicken Soup for the Soul Entertainment Inc. 9.50% Notes due 2025,3.9,0.14,0.03723,125641671.0,United States,,3343,Consumer Discretionary,Movies/Entertainment,Blank,0.0,,Not Found,0.0
CSSEP,Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock,1.09,0.03,0.0283,35115236.0,United States,,9164,Consumer Discretionary,Movies/Entertainment,Blank,0.0,,Not Found,0.0
CSWCZ,Capital Southwest Corporation 7.75% Notes due 2028,25.785,-0.115,-0.00444,1108268669.0,United States,,9289,Finance,Finance Companies,Blank,0.0,,Not Found,0.0
CTA^A,EIDP Inc. Preferred Stock $3.50 Series,56.7,0.2,0.00354,,United States,,269,,,Blank,0.0,,Not Found,0.0
CTA^B,EIDP Inc. Preferred Stock $4.50 Series,70.57,0.0,0.0,,United States,,10240,,,Blank,0.0,,Not Found,0.0
CTBB,Qwest Corporation 6.5% Notes due 2056,10.38,0.18,0.01765,10.0,United States,2016.0,169945,Telecommunications,Telecommunications Equipment,Blank,0.0,,Not Found,0.0
CTCXW,Carmell Corporation Warrant,0.16,-0.04,-0.2,3693063.0,United States,2021.0,35004,Health Care,Medical/Dental Instruments,Blank,0.0,,Not Found,0.0
CTDD,Qwest Corporation 6.75% Notes due 2057,11.1,0.44,0.04128,11.0,United States,2017.0,192118,Telecommunications,Telecommunications Equipment,Blank,0.0,,Not Found,0.0
CTO^A,CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock,21.09,-0.02,-0.00095,,United States,,4971,,,Blank,0.0,,Not Found,0.0
CUBB,Customers Bancorp Inc 5.375% Subordinated Notes Due 2034,20.76,0.51,0.02519,652153519.0,United States,2019.0,3927,Finance,Major Banks,Blank,0.0,,Not Found,0.0
CUBI^E,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E,25.4154,-0.0546,-0.00214,,United States,,4605,,,Blank,0.0,,Not Found,0.0
CUBI^F,Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,25.181,-0.019,-0.00075,,United States,,4097,,,Blank,0.0,,Not Found,0.0
CURIW,CuriosityStream Inc. Warrant,0.0146,0.0021,0.168,774909.0,United States,2020.0,2400,Consumer Discretionary,Movies/Entertainment,Blank,0.0,,Not Found,0.0
CVIIW,Churchill Capital Corp VII Warrants,0.34,-0.03,-0.08108,,United States,,2478,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
CXAIW,CXApp Inc. Warrant,0.2,0.0304,0.17925,3050878.0,United States,2021.0,398485,Technology,EDP Services,Blank,0.0,,Not Found,0.0
CYCCP,Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock,18.85,0.35,0.01892,15887817.0,United States,,110,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
CYTHW,Cyclo Therapeutics Inc. Warrant,0.31,0.001,0.00324,7047045.0,United States,,350,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
DATSW,DatChat Inc. Series A Warrant,0.0405,0.0,0.0,85185.0,United States,2021.0,34,Technology,Computer Software: Prepackaged Software,Blank,0.0,,Not Found,0.0
DAVEW,Dave Inc. Warrants,0.0309,-0.0036,-0.10435,373932.0,United States,,1438,Technology,Retail: Computer Software & Peripheral Equipment,Blank,0.0,,Not Found,0.0
DBGIW,Digital Brands Group Inc. Warrant,9.95,0.0,0.0,8535697.0,United States,2021.0,4,Consumer Discretionary,Clothing/Shoe/Accessory Stores,Blank,0.0,,Not Found,0.0
DBRG^H,DigitalBridge Group Inc. 7.125% Series H ,24.01,-0.13,-0.00539,,United States,,45704,,,Blank,0.0,,Not Found,0.0
DBRG^I,DigitalBridge Group Inc. 7.15% Series I ,24.19,0.09,0.00373,,United States,,84849,,,Blank,0.0,,Not Found,0.0
DBRG^J,DigitalBridge Group Inc. 7.125% Series J ,24.15,-0.09,-0.00371,,United States,,38966,,,Blank,0.0,,Not Found,0.0
DCFCW,Tritium DCFC Limited Warrant,0.0556,0.0,0.0,8898037.0,Australia,,2416,Technology,Electronic Components,Blank,0.0,,Not Found,0.0
DCOMP,Dime Community Bancshares Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A,16.74,0.61,0.03782,649963662.0,United States,,34782,Finance,Major Banks,Blank,0.0,,Not Found,0.0
DDT,Dillard's Capital Trust I,25.86,-0.23,-0.00882,419496369.0,United States,,6081,Consumer Discretionary,Department/Specialty Retail Stores,Blank,0.0,,Not Found,0.0
DHACW,Digital Health Acquisition Corp. Warrant,0.05,-0.0398,-0.44321,180198.0,United States,2021.0,7719,Health Care,Medical/Nursing Services,Blank,0.0,,Not Found,0.0
DHAIW,DIH Holding US Inc. Warrants,0.0156,0.0003,0.01961,170981.0,United States,2024.0,10173,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
DHCAU,DHC Acquisition Corp. Unit,10.5,0.0,0.0,0.0,United States,2021.0,1,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
DHCAW,DHC Acquisition Corp. Warrant,0.1,0.011,0.1236,0.0,United States,2021.0,46330,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
DHCNI,Diversified Healthcare Trust 5.625% Senior Notes due 2042,15.69,0.73,0.0488,3772164115.0,United States,,81035,Real Estate,Real Estate Investment Trusts,Blank,0.0,,Not Found,0.0
DHCNL,Diversified Healthcare Trust 6.25% Senior Notes Due 2046,16.25,0.77,0.04974,3906798399.0,United States,,61526,Real Estate,Real Estate Investment Trusts,Blank,0.0,,Not Found,0.0
DISTR,Distoken Acquisition Corporation Right,0.0811,-0.0009,-0.01098,0.0,China,2023.0,511,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
DISTW,Distoken Acquisition Corporation Warrant,0.0128,-0.0038,-0.22892,0.0,China,2023.0,711,Finance,Blank Checks,Blank,0.0,,Not Found,0.0
DLNG^A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,25.1608,-0.078,-0.00309,,Greece,,2404,,,Blank,0.0,,Not Found,0.0
DLNG^B,Dynagas LNG Partners LP 8.75% Series B Fixed to Floating Rate Cumulative Redeemable Perpetual Preferred Units liquidation preference $25.00 per Uni,25.82,-0.08,-0.00309,,Greece,,3051,,,Blank,0.0,,Not Found,0.0
DLR^J,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock,22.41,-0.215,-0.0095,,United States,,23786,,,Blank,0.0,,Not Found,0.0
DLR^K,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share,24.38,-0.22,-0.00894,,United States,,29456,,,Blank,0.0,,Not Found,0.0
DLR^L,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock,22.29,-0.11,-0.00491,,United States,,54061,,,Blank,0.0,,Not Found,0.0
DNN,Denison Mines Corp Ordinary Shares (Canada),1.78,-0.02,-0.01111,1581719045.0,Canada,,17447931,,,Blank,0.0,,Not Found,0.0
DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,25.41,-0.1,-0.00392,,United States,,42454,,,Blank,0.0,,Not Found,0.0
DRMAW,Dermata Therapeutics Inc. Warrant,0.0158,0.0001,0.00637,50387.0,United States,2021.0,749,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
DRTSW,Alpha Tau Medical Ltd. Warrant,0.25,-0.03,-0.10714,17276250.0,Israel,,2053,Health Care,Biotechnology: Pharmaceutical Preparations,Blank,0.0,,Not Found,0.0
DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),25.93,0.0,0.0,,Greece,,248,,,Blank,0.0,,Not Found,0.0
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,21.14,0.2251,0.01076,4364416103.0,United States,2020.0,26044,Utilities,Electric Utilities: Central,Blank,0.0,,Not Found,0.0
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,21.43,0.36,0.01709,4424287469.0,United States,2021.0,33226,Utilities,Electric Utilities: Central,Blank,0.0,,Not Found,0.0
